Time,CG 1 Volt,CG 2 Volt,CG 3 Volt,CG 4 Volt,CG 5 Volt,CG 6 Volt,CG 7 Volt,CG 8 Volt,CG 9 Volt,CG 10 Volt,CG 11 Volt,CG 12 Volt,CG 13 Volt,CG 14 Volt,CG 15 Volt,CG 16 Volt
2802.8,3.3625,3.3675,3.3725,3.3675,3.3738,3.3687,3.3738,3.37,3.3813,3.375,3.3788,3.3788,3.3763,3.375,3.3738,3.3788
2803,3.3613,3.3675,3.3725,3.3675,3.3738,3.3687,3.3738,3.3712,3.3825,3.3763,3.3775,3.3813,3.3763,3.375,3.3738,3.3775
2803.2,3.3625,3.3675,3.3712,3.3675,3.375,3.3687,3.3738,3.3687,3.3813,3.3738,3.3788,3.38,3.3763,3.3763,3.375,3.3775
2803.4,3.3613,3.3662,3.3725,3.3687,3.3738,3.3687,3.3738,3.37,3.3825,3.375,3.3788,3.38,3.375,3.375,3.375,3.3775
2803.6,3.3638,3.3675,3.3712,3.3675,3.3738,3.3687,3.3738,3.37,3.3813,3.3738,3.3788,3.3788,3.375,3.3763,3.375,3.3788
2803.8,3.36,3.3675,3.3725,3.3675,3.3763,3.3687,3.3738,3.37,3.3813,3.3763,3.3788,3.3813,3.3763,3.375,3.375,3.3775
2804,3.3613,3.3687,3.3738,3.3675,3.3738,3.3687,3.3725,3.37,3.3825,3.3738,3.3788,3.3788,3.3763,3.3763,3.375,3.3775
2804.2,3.3613,3.3675,3.3725,3.3687,3.3738,3.3687,3.3738,3.3712,3.3813,3.3738,3.3788,3.3788,3.375,3.3763,3.3738,3.38
2804.4,3.3613,3.3687,3.3725,3.3675,3.3738,3.3687,3.375,3.37,3.3825,3.375,3.38,3.38,3.375,3.375,3.3738,3.3775
2804.6,3.3625,3.3675,3.3725,3.3662,3.3738,3.3687,3.3738,3.3687,3.3813,3.375,3.3788,3.38,3.3763,3.3763,3.3763,3.3775
2804.8,3.3613,3.3675,3.3712,3.3687,3.375,3.3687,3.3738,3.3687,3.3825,3.375,3.38,3.38,3.3775,3.3763,3.3738,3.3775
2805,3.3625,3.3675,3.3725,3.3675,3.3738,3.3687,3.3725,3.3712,3.3813,3.375,3.3788,3.38,3.375,3.375,3.3738,3.3775
2805.2,3.3613,3.3662,3.3725,3.3675,3.3725,3.3687,3.3738,3.3712,3.3813,3.375,3.3788,3.38,3.3763,3.3763,3.3738,3.3788
2805.4,3.3613,3.3675,3.3725,3.3675,3.3725,3.3675,3.375,3.3712,3.3825,3.3738,3.3788,3.38,3.375,3.375,3.3738,3.3788
2805.6,3.3613,3.3675,3.3725,3.3687,3.375,3.3687,3.3738,3.3687,3.3825,3.375,3.3788,3.3788,3.375,3.3775,3.3738,3.3763
2805.8,3.36,3.3675,3.3725,3.3675,3.3738,3.3675,3.3738,3.37,3.3825,3.3738,3.3788,3.38,3.375,3.375,3.3738,3.3788
2806,3.3613,3.3662,3.3725,3.3662,3.3738,3.3687,3.3738,3.37,3.3825,3.375,3.3788,3.38,3.3775,3.3763,3.3738,3.3788
2806.2,3.3613,3.3675,3.3712,3.3675,3.3738,3.3687,3.375,3.37,3.3825,3.375,3.3788,3.38,3.375,3.3763,3.3738,3.3763
2806.4,3.3613,3.3675,3.3725,3.3687,3.3738,3.3675,3.3738,3.37,3.3825,3.3738,3.3788,3.38,3.375,3.3763,3.3738,3.3775
2806.6,3.3613,3.3687,3.3725,3.3675,3.3738,3.3662,3.375,3.37,3.3813,3.3738,3.38,3.3788,3.3763,3.375,3.3725,3.3775
2806.8,3.3613,3.3675,3.3725,3.3675,3.3738,3.3687,3.3738,3.37,3.38,3.375,3.3775,3.38,3.3763,3.375,3.375,3.3775
2807,3.3613,3.3675,3.3738,3.3675,3.3738,3.3675,3.3725,3.3712,3.3825,3.375,3.3788,3.38,3.375,3.3738,3.3738,3.3775
2807.2,3.3613,3.3675,3.3725,3.3675,3.3725,3.3687,3.3738,3.37,3.3813,3.3763,3.3775,3.38,3.375,3.375,3.3738,3.3763
2807.4,3.3613,3.3687,3.3712,3.3675,3.3738,3.3675,3.3725,3.37,3.3813,3.375,3.3775,3.38,3.375,3.375,3.375,3.3775
2807.6,3.3613,3.3675,3.3712,3.3675,3.3738,3.3687,3.3738,3.37,3.38,3.375,3.3788,3.3813,3.375,3.375,3.375,3.3775
2807.8,3.3613,3.3662,3.3725,3.3675,3.3738,3.37,3.3738,3.37,3.38,3.375,3.3775,3.3788,3.3738,3.375,3.375,3.3763
2808,3.3613,3.3675,3.3725,3.3675,3.3725,3.3687,3.3725,3.37,3.3825,3.375,3.3788,3.38,3.3775,3.3763,3.3738,3.3788
2808.2,3.3613,3.3675,3.3725,3.3675,3.3738,3.3675,3.3738,3.37,3.3825,3.375,3.3788,3.38,3.375,3.3763,3.3738,3.3763
2808.4,3.3613,3.3662,3.3725,3.3675,3.3725,3.3687,3.375,3.37,3.3813,3.3738,3.3788,3.3788,3.375,3.3763,3.3738,3.3775
2808.6,3.3625,3.3675,3.3712,3.3662,3.3738,3.3675,3.3738,3.37,3.3813,3.375,3.3788,3.3788,3.3738,3.375,3.3738,3.3763
2808.8,3.36,3.3675,3.3712,3.3675,3.3738,3.3687,3.375,3.37,3.3813,3.3738,3.3775,3.3813,3.375,3.3738,3.3738,3.3788
2809,3.3613,3.3675,3.3725,3.3662,3.3725,3.3675,3.3738,3.3712,3.3838,3.375,3.3788,3.3788,3.375,3.375,3.3738,3.3763
2809.2,3.36,3.3675,3.3712,3.3675,3.375,3.3687,3.3738,3.3687,3.3813,3.3738,3.3788,3.3788,3.375,3.375,3.3738,3.3788
2809.4,3.36,3.3687,3.3725,3.3675,3.3738,3.3687,3.3738,3.37,3.3813,3.3738,3.3788,3.3788,3.375,3.375,3.3738,3.3788
2809.6,3.3613,3.3662,3.3712,3.3662,3.3725,3.3687,3.3725,3.37,3.3813,3.3738,3.3788,3.3788,3.375,3.3775,3.3738,3.3763
2809.8,3.3613,3.3662,3.3725,3.3675,3.3738,3.3675,3.3725,3.37,3.3813,3.3738,3.3788,3.38,3.375,3.375,3.3738,3.3788
2810,3.3613,3.3675,3.3712,3.3687,3.3738,3.3675,3.3725,3.37,3.3825,3.375,3.3788,3.3788,3.375,3.375,3.3738,3.3763
2810.2,3.3613,3.3662,3.3725,3.3675,3.3725,3.3675,3.3725,3.37,3.3813,3.375,3.3788,3.3788,3.375,3.3738,3.375,3.3763
2810.4,3.3613,3.3675,3.3738,3.3662,3.3738,3.3675,3.3738,3.3712,3.3813,3.375,3.3775,3.38,3.375,3.3738,3.3738,3.3788
2810.6,3.3613,3.3675,3.3712,3.3662,3.3725,3.3687,3.3725,3.37,3.3813,3.375,3.3788,3.38,3.375,3.3738,3.3738,3.3775
2810.8,3.36,3.3662,3.3725,3.3662,3.3725,3.3687,3.3725,3.37,3.3813,3.375,3.38,3.3788,3.375,3.3763,3.3738,3.375
2811,3.3613,3.3662,3.3712,3.3662,3.3738,3.3687,3.3738,3.37,3.3825,3.3738,3.3788,3.3788,3.375,3.375,3.3738,3.3763
2811.2,3.36,3.3662,3.3712,3.3662,3.3738,3.3675,3.3738,3.37,3.3825,3.375,3.3775,3.38,3.375,3.3763,3.3738,3.3763
2811.4,3.3613,3.3675,3.3725,3.3675,3.3725,3.3675,3.3738,3.3712,3.3825,3.3738,3.3775,3.3788,3.375,3.375,3.3725,3.375
2811.6,3.36,3.3675,3.3712,3.3675,3.3738,3.3675,3.3738,3.3687,3.3825,3.3763,3.3775,3.38,3.375,3.375,3.3738,3.3788
2811.8,3.3625,3.3675,3.3725,3.3675,3.3738,3.3675,3.3725,3.37,3.3825,3.375,3.3788,3.3788,3.375,3.375,3.3738,3.3775
2812,3.36,3.3675,3.3712,3.3662,3.3738,3.3675,3.3738,3.3687,3.3813,3.3738,3.38,3.3788,3.3738,3.375,3.3738,3.3763
2812.2,3.3613,3.3662,3.3725,3.3675,3.3738,3.3687,3.3725,3.3687,3.3813,3.375,3.3788,3.38,3.375,3.3775,3.3738,3.3763
2812.4,3.36,3.3662,3.3712,3.3662,3.3725,3.3687,3.3738,3.37,3.3813,3.3738,3.3775,3.3788,3.375,3.3738,3.375,3.3763
2812.6,3.3613,3.365,3.3712,3.3662,3.3725,3.3687,3.3725,3.3687,3.3813,3.3738,3.3775,3.3788,3.3763,3.375,3.3725,3.3788
2812.8,3.36,3.3675,3.3712,3.3675,3.3738,3.3675,3.3725,3.37,3.3813,3.375,3.3788,3.38,3.375,3.3763,3.3738,3.3763
2813,3.3613,3.3675,3.3712,3.3662,3.3725,3.3675,3.3725,3.37,3.3813,3.3738,3.3775,3.38,3.375,3.3738,3.3738,3.3763
2813.2,3.3613,3.3687,3.3712,3.3662,3.3725,3.3675,3.375,3.3687,3.3825,3.3738,3.3775,3.3788,3.375,3.375,3.3725,3.3788
2813.4,3.3588,3.3675,3.3725,3.3675,3.3725,3.3675,3.3725,3.3687,3.3813,3.3738,3.3788,3.3788,3.3738,3.3763,3.3725,3.375
2813.6,3.3613,3.3662,3.3725,3.3675,3.3725,3.3675,3.3712,3.3687,3.38,3.3738,3.3775,3.3775,3.3763,3.375,3.3712,3.3788
2813.8,3.3588,3.3662,3.3725,3.3662,3.3738,3.3662,3.3725,3.37,3.3825,3.375,3.3788,3.3788,3.375,3.375,3.3725,3.3763
2814,3.3613,3.3662,3.3725,3.3662,3.3725,3.3675,3.3725,3.3712,3.3813,3.3738,3.3775,3.3788,3.375,3.375,3.3725,3.3788
2814.2,3.3613,3.3687,3.3712,3.365,3.3738,3.3662,3.3738,3.3687,3.3813,3.3763,3.3775,3.3813,3.375,3.3738,3.375,3.3763
2814.4,3.36,3.3662,3.3712,3.3662,3.3738,3.3687,3.3738,3.3687,3.3813,3.3738,3.3788,3.3788,3.375,3.375,3.3738,3.3788
2814.6,3.36,3.3662,3.3712,3.3675,3.3738,3.3687,3.3738,3.3687,3.3813,3.3738,3.3763,3.3788,3.375,3.375,3.3725,3.3788
2814.8,3.36,3.3662,3.3712,3.3662,3.3725,3.3675,3.375,3.3687,3.38,3.3763,3.3763,3.3788,3.3763,3.3738,3.3725,3.3788
2815,3.3613,3.3662,3.3712,3.365,3.3725,3.3687,3.3725,3.37,3.3813,3.375,3.3788,3.3788,3.3738,3.375,3.375,3.3775
2815.2,3.36,3.3662,3.3712,3.3662,3.3725,3.3687,3.3725,3.3687,3.3813,3.375,3.3775,3.3788,3.375,3.3738,3.375,3.3763
2815.4,3.3613,3.3675,3.3712,3.365,3.3725,3.3675,3.3738,3.3687,3.3825,3.375,3.3775,3.3788,3.375,3.3738,3.3725,3.3775
2815.6,3.36,3.3687,3.3712,3.3662,3.3712,3.3675,3.375,3.3687,3.3825,3.3738,3.3775,3.3788,3.375,3.3763,3.3738,3.3763
2815.8,3.36,3.3662,3.37,3.3662,3.3725,3.3675,3.375,3.3687,3.3813,3.3725,3.3788,3.3775,3.3738,3.3763,3.3725,3.3763
2816,3.36,3.3662,3.3725,3.3662,3.3738,3.3675,3.3725,3.37,3.3813,3.3725,3.3775,3.3788,3.375,3.375,3.3738,3.3788
2816.2,3.36,3.3662,3.3712,3.365,3.3738,3.3675,3.3738,3.37,3.3813,3.3725,3.3788,3.3775,3.375,3.3763,3.3738,3.3775
2816.4,3.36,3.3662,3.3712,3.3662,3.3738,3.3675,3.3738,3.37,3.3813,3.3738,3.3775,3.3775,3.375,3.375,3.3712,3.3775
2816.6,3.3613,3.3662,3.3712,3.3675,3.3725,3.3675,3.3712,3.37,3.38,3.3738,3.3775,3.3788,3.375,3.3738,3.3738,3.3763
2816.8,3.36,3.3675,3.3712,3.3662,3.3738,3.3675,3.3738,3.37,3.3813,3.3738,3.3775,3.38,3.375,3.375,3.3738,3.3775
2817,3.36,3.3675,3.3712,3.3662,3.3738,3.3662,3.3725,3.3687,3.3813,3.3738,3.3775,3.3813,3.375,3.3738,3.375,3.3775
2817.2,3.3613,3.3662,3.3712,3.3662,3.3725,3.3687,3.3725,3.3687,3.3813,3.375,3.3775,3.3788,3.3738,3.375,3.3738,3.3775
2817.4,3.36,3.3662,3.3712,3.3687,3.3738,3.3675,3.3725,3.3687,3.38,3.3738,3.3775,3.3788,3.375,3.375,3.3738,3.3763
2817.6,3.36,3.3675,3.3712,3.3675,3.3725,3.3675,3.3738,3.3687,3.38,3.3725,3.3775,3.3775,3.375,3.3763,3.3712,3.375
2817.8,3.3613,3.3662,3.3712,3.3662,3.3725,3.3675,3.3725,3.3687,3.3813,3.3738,3.3775,3.38,3.375,3.3738,3.375,3.3763
2818,3.36,3.3662,3.3712,3.3662,3.3725,3.3687,3.3738,3.3687,3.3825,3.3738,3.3788,3.3788,3.3738,3.375,3.3725,3.3763
2818.2,3.36,3.3662,3.3712,3.3662,3.3738,3.3662,3.3725,3.3687,3.38,3.3738,3.3775,3.3775,3.3763,3.375,3.3712,3.3763
2818.4,3.3613,3.3675,3.3712,3.3662,3.3725,3.3675,3.3725,3.37,3.3825,3.3738,3.3775,3.3775,3.3738,3.3763,3.3725,3.375
2818.6,3.36,3.3662,3.3738,3.3662,3.3725,3.3675,3.3712,3.3687,3.38,3.375,3.3775,3.3788,3.375,3.3738,3.3725,3.3763
2818.8,3.36,3.3662,3.3712,3.3662,3.3738,3.3675,3.3725,3.3687,3.3788,3.3725,3.3775,3.3775,3.375,3.3738,3.3725,3.375
2819,3.3613,3.3662,3.3712,3.3662,3.3738,3.3675,3.3712,3.3675,3.38,3.375,3.3763,3.3788,3.3763,3.375,3.3725,3.3763
2819.2,3.3613,3.3675,3.3712,3.365,3.3725,3.3675,3.375,3.3687,3.38,3.3738,3.3775,3.38,3.3738,3.375,3.3738,3.375
2819.4,3.36,3.3662,3.3725,3.3662,3.3725,3.3662,3.3725,3.37,3.3825,3.3725,3.3788,3.3788,3.3738,3.375,3.3738,3.3763
2819.6,3.36,3.3662,3.3712,3.3675,3.3725,3.3675,3.375,3.3687,3.38,3.3738,3.3775,3.3775,3.3763,3.375,3.3725,3.3763
2819.8,3.36,3.3675,3.3712,3.3662,3.3725,3.3675,3.3738,3.3687,3.3813,3.3738,3.3763,3.3775,3.3763,3.3738,3.3725,3.3788
2820,3.3588,3.3662,3.37,3.3662,3.3725,3.3675,3.3738,3.3687,3.38,3.375,3.3763,3.3775,3.3738,3.375,3.3725,3.3763
2820.2,3.3613,3.3662,3.3712,3.3662,3.3725,3.3662,3.3712,3.3687,3.3813,3.3738,3.3775,3.3788,3.3738,3.3738,3.375,3.3763
2820.4,3.3613,3.3662,3.3712,3.3662,3.3725,3.3675,3.3738,3.3675,3.3813,3.3738,3.3775,3.3775,3.3738,3.375,3.3725,3.375
2820.6,3.36,3.3675,3.3712,3.3662,3.3725,3.3675,3.3725,3.3687,3.38,3.3725,3.3775,3.3775,3.375,3.3738,3.3738,3.3775
2820.8,3.3613,3.3662,3.3712,3.3662,3.3725,3.3662,3.3725,3.3687,3.38,3.3712,3.3775,3.3775,3.3738,3.375,3.3725,3.3763
2821,3.3613,3.3662,3.3712,3.3662,3.3725,3.3675,3.3725,3.37,3.38,3.3738,3.3775,3.3788,3.3738,3.3738,3.3738,3.3775
2821.2,3.36,3.365,3.3725,3.365,3.3725,3.3675,3.3712,3.3687,3.3813,3.3725,3.3775,3.3788,3.375,3.375,3.3738,3.3775
2821.4,3.36,3.3662,3.3712,3.3662,3.3725,3.3675,3.3725,3.3687,3.38,3.3738,3.3763,3.3788,3.3738,3.375,3.3738,3.3763
2821.6,3.3613,3.3662,3.37,3.3662,3.3725,3.3675,3.3725,3.3687,3.38,3.375,3.3775,3.3788,3.3738,3.375,3.3725,3.3763
2821.8,3.3613,3.3662,3.3712,3.3675,3.3738,3.3675,3.3725,3.3675,3.3813,3.3738,3.3775,3.3788,3.3738,3.375,3.3725,3.375
2822,3.3588,3.3662,3.3712,3.3675,3.3738,3.3662,3.3725,3.37,3.3813,3.3725,3.3775,3.3788,3.375,3.375,3.3725,3.3775
2822.2,3.3588,3.3662,3.3712,3.365,3.3725,3.3675,3.3725,3.3687,3.3813,3.3725,3.3775,3.3788,3.3738,3.3725,3.3725,3.3763
2822.4,3.3588,3.3662,3.3712,3.365,3.3725,3.3662,3.3725,3.37,3.3825,3.3725,3.3775,3.3788,3.3738,3.3738,3.3725,3.375
2822.6,3.3588,3.3662,3.3725,3.3662,3.3725,3.3675,3.3712,3.3687,3.38,3.3725,3.3775,3.3788,3.3738,3.3738,3.3725,3.3763
2822.8,3.36,3.365,3.3712,3.365,3.3725,3.3675,3.3725,3.3687,3.38,3.3738,3.3775,3.3788,3.3725,3.375,3.3725,3.3763
2823,3.36,3.3675,3.3712,3.3662,3.3725,3.3675,3.3725,3.3675,3.3813,3.3738,3.3775,3.3788,3.3738,3.375,3.3725,3.375
2823.2,3.3588,3.3662,3.3712,3.3662,3.3725,3.3675,3.3725,3.3675,3.38,3.3725,3.3775,3.3775,3.3738,3.3725,3.3738,3.3763
2823.4,3.3613,3.365,3.3725,3.3662,3.3725,3.3662,3.3725,3.3687,3.3813,3.375,3.3763,3.3788,3.3738,3.3738,3.3738,3.375
2823.6,3.3613,3.3675,3.37,3.365,3.3725,3.3662,3.3725,3.3675,3.3813,3.3725,3.3775,3.3788,3.3725,3.375,3.3738,3.3763
2823.8,3.3588,3.3662,3.37,3.365,3.3738,3.3662,3.3725,3.3687,3.38,3.3725,3.3775,3.3788,3.3738,3.3738,3.3725,3.3775
2824,3.3588,3.3662,3.3712,3.3662,3.3725,3.3662,3.3725,3.37,3.38,3.3725,3.3775,3.3788,3.375,3.3738,3.3738,3.3763
2824.2,3.36,3.3662,3.37,3.3662,3.3712,3.3675,3.3725,3.3675,3.3813,3.3725,3.3763,3.3788,3.3738,3.375,3.3725,3.3763
2824.4,3.36,3.3675,3.3712,3.365,3.3725,3.3675,3.3725,3.3687,3.3813,3.3738,3.3775,3.3788,3.3738,3.375,3.3725,3.375
2824.6,3.36,3.365,3.3712,3.3662,3.3738,3.3675,3.3712,3.3687,3.3813,3.3725,3.3763,3.3788,3.3738,3.3738,3.3738,3.375
2824.8,3.3588,3.3662,3.3712,3.3662,3.3725,3.3662,3.3738,3.37,3.38,3.3738,3.3763,3.3788,3.3738,3.3738,3.3738,3.3763
2825,3.36,3.3675,3.3712,3.365,3.3725,3.3662,3.3725,3.3675,3.3825,3.3738,3.3775,3.3775,3.3738,3.375,3.3712,3.375
2825.2,3.36,3.3662,3.37,3.365,3.3725,3.3662,3.3738,3.3675,3.3813,3.3725,3.3775,3.3788,3.375,3.375,3.3725,3.3775
2825.4,3.3588,3.3662,3.3725,3.3662,3.3725,3.3662,3.3725,3.3687,3.3813,3.3725,3.3775,3.3788,3.375,3.3738,3.3725,3.3775
2825.6,3.3588,3.365,3.37,3.3662,3.3725,3.3675,3.3712,3.3687,3.38,3.3725,3.3763,3.3775,3.375,3.3738,3.3738,3.3763
2825.8,3.3588,3.3662,3.37,3.3662,3.3738,3.3662,3.3725,3.3675,3.3813,3.3725,3.3763,3.3788,3.3738,3.375,3.3725,3.375
2826,3.3588,3.365,3.3725,3.3662,3.3725,3.3662,3.3712,3.3675,3.3788,3.3725,3.3775,3.3788,3.3738,3.3738,3.3738,3.3763
2826.2,3.3588,3.365,3.3712,3.365,3.3725,3.3662,3.3725,3.3687,3.38,3.3712,3.3788,3.3788,3.3738,3.375,3.3725,3.3763
2826.4,3.36,3.3662,3.3712,3.365,3.3725,3.3662,3.3738,3.3687,3.3813,3.3738,3.3775,3.3775,3.3738,3.3738,3.3712,3.3763
2826.6,3.3588,3.3662,3.37,3.365,3.3738,3.3662,3.3725,3.3675,3.38,3.3725,3.3763,3.3775,3.3738,3.3738,3.3738,3.375
2826.8,3.36,3.3675,3.37,3.365,3.3725,3.3687,3.3712,3.3675,3.38,3.3738,3.3763,3.3788,3.3725,3.375,3.3725,3.375
2827,3.36,3.3662,3.37,3.3662,3.3738,3.3662,3.3725,3.3675,3.3813,3.3725,3.3763,3.3775,3.3738,3.375,3.3725,3.375
2827.2,3.3588,3.365,3.3712,3.365,3.3725,3.3662,3.3725,3.37,3.38,3.3738,3.3763,3.3788,3.3725,3.3738,3.3725,3.375
2827.4,3.36,3.365,3.3712,3.365,3.3725,3.3662,3.3725,3.3687,3.3813,3.3725,3.3763,3.38,3.3738,3.375,3.3725,3.375
2827.6,3.36,3.3662,3.37,3.365,3.3712,3.3675,3.3738,3.3675,3.3813,3.3725,3.3763,3.3788,3.3738,3.3738,3.3725,3.3763
2827.8,3.3588,3.3675,3.3712,3.365,3.3725,3.365,3.3712,3.3687,3.38,3.3725,3.3775,3.3788,3.3738,3.3738,3.3738,3.3763
2828,3.3588,3.365,3.3725,3.3662,3.3725,3.365,3.3712,3.3687,3.38,3.3725,3.3775,3.3788,3.375,3.3738,3.3712,3.3763
2828.2,3.36,3.365,3.37,3.3662,3.3725,3.3662,3.3712,3.3687,3.38,3.3738,3.3775,3.3775,3.3738,3.3738,3.3712,3.375
2828.4,3.36,3.3662,3.37,3.3662,3.3725,3.3675,3.3725,3.3662,3.38,3.3738,3.3763,3.3788,3.3738,3.3738,3.3738,3.375
2828.6,3.3588,3.365,3.3712,3.3662,3.3725,3.3662,3.3712,3.3687,3.3813,3.3738,3.3763,3.3775,3.3725,3.3738,3.3725,3.3738
2828.8,3.3613,3.365,3.37,3.3662,3.3725,3.3662,3.3712,3.3687,3.3788,3.3725,3.3763,3.3788,3.375,3.3738,3.3725,3.375
2829,3.36,3.3662,3.3712,3.3662,3.3712,3.3662,3.3712,3.3687,3.3788,3.3725,3.3763,3.3775,3.3738,3.3725,3.3725,3.375
2829.2,3.36,3.365,3.3712,3.3662,3.3712,3.3662,3.3712,3.3687,3.38,3.3725,3.3775,3.3788,3.375,3.3738,3.3725,3.3763
2829.4,3.3613,3.3662,3.37,3.365,3.3725,3.3662,3.3725,3.3675,3.3813,3.3738,3.3763,3.3775,3.3738,3.375,3.3725,3.375
2829.6,3.36,3.365,3.37,3.3662,3.3712,3.3675,3.3712,3.3687,3.38,3.3725,3.3775,3.3788,3.3738,3.3738,3.3725,3.3775
2829.8,3.3575,3.3662,3.37,3.365,3.3725,3.3662,3.3725,3.3662,3.38,3.3725,3.3763,3.3775,3.3738,3.3725,3.3725,3.3763
2830,3.36,3.3662,3.3712,3.365,3.3712,3.3662,3.3725,3.3675,3.38,3.3738,3.3763,3.3775,3.3725,3.3738,3.3725,3.375
2830.2,3.3588,3.365,3.37,3.3662,3.3712,3.3662,3.3712,3.3687,3.38,3.3725,3.3763,3.3775,3.3738,3.3725,3.3725,3.3763
2830.4,3.36,3.3662,3.37,3.365,3.3712,3.3662,3.3725,3.3675,3.3788,3.3725,3.3763,3.3775,3.3725,3.3725,3.3725,3.375
2830.6,3.3588,3.365,3.37,3.365,3.3712,3.3662,3.3725,3.3687,3.38,3.3725,3.3775,3.3775,3.3738,3.3738,3.3712,3.3763
2830.8,3.3588,3.3675,3.37,3.365,3.3725,3.3662,3.3725,3.3687,3.38,3.3738,3.3763,3.3775,3.3725,3.3725,3.3725,3.375
2831,3.3588,3.365,3.37,3.3675,3.3725,3.3662,3.3712,3.3675,3.38,3.3738,3.3775,3.3775,3.3725,3.3738,3.3725,3.375
2831.2,3.3588,3.3662,3.37,3.3662,3.3712,3.3662,3.3712,3.3675,3.38,3.3712,3.3763,3.3775,3.3738,3.3738,3.3712,3.3763
2831.4,3.3575,3.365,3.37,3.3662,3.3738,3.365,3.3712,3.3675,3.38,3.3712,3.3763,3.3788,3.3725,3.3738,3.3712,3.3763
2831.6,3.3588,3.365,3.3712,3.3638,3.3712,3.3662,3.3725,3.3687,3.3813,3.3725,3.3775,3.3775,3.3738,3.3738,3.3712,3.3763
2831.8,3.3588,3.365,3.37,3.3675,3.3725,3.3662,3.3712,3.3675,3.38,3.3725,3.3775,3.3775,3.3725,3.375,3.3725,3.375
2832,3.36,3.365,3.3687,3.3662,3.3725,3.3662,3.3712,3.3662,3.3813,3.3738,3.3763,3.3775,3.3738,3.375,3.3712,3.375
2832.2,3.36,3.3662,3.37,3.365,3.3712,3.3675,3.3712,3.3675,3.38,3.3725,3.3763,3.3775,3.3738,3.3738,3.3712,3.375
2832.4,3.3588,3.365,3.37,3.365,3.3725,3.3662,3.3725,3.3675,3.3788,3.3725,3.3763,3.3775,3.3725,3.3725,3.3725,3.375
2832.6,3.3588,3.3662,3.3687,3.3638,3.3725,3.3662,3.3712,3.3675,3.3788,3.3725,3.3775,3.3775,3.3738,3.3738,3.3712,3.375
2832.8,3.3588,3.365,3.37,3.365,3.3712,3.365,3.3725,3.3687,3.38,3.3738,3.3775,3.3788,3.3738,3.3738,3.3725,3.375
2833,3.3588,3.3662,3.37,3.365,3.3725,3.3662,3.3725,3.3675,3.3813,3.3725,3.3763,3.3775,3.3738,3.3738,3.3712,3.375
2833.2,3.36,3.3638,3.37,3.365,3.3712,3.3662,3.3712,3.3687,3.3813,3.3725,3.3763,3.3775,3.3738,3.3738,3.3712,3.375
2833.4,3.3588,3.365,3.37,3.365,3.3712,3.3662,3.3725,3.3687,3.3813,3.3725,3.3775,3.3775,3.3738,3.3738,3.3712,3.375
2833.6,3.3588,3.365,3.37,3.365,3.3725,3.3662,3.3712,3.3675,3.3788,3.3725,3.3763,3.3775,3.3725,3.3725,3.3738,3.375
2833.8,3.3588,3.365,3.37,3.3638,3.3725,3.3662,3.3725,3.3675,3.3813,3.3725,3.3775,3.3775,3.3738,3.3738,3.3712,3.375
2834,3.3588,3.365,3.37,3.365,3.3725,3.3662,3.3712,3.3675,3.38,3.3725,3.3763,3.3775,3.3712,3.3738,3.3725,3.375
2834.2,3.3588,3.365,3.37,3.3662,3.3725,3.3662,3.3712,3.3675,3.3788,3.3725,3.3775,3.3775,3.3725,3.3738,3.3725,3.3738
2834.4,3.3588,3.365,3.37,3.365,3.3725,3.365,3.3712,3.3662,3.3813,3.3725,3.3763,3.3775,3.3738,3.3738,3.3725,3.3738
2834.6,3.3588,3.365,3.37,3.365,3.3712,3.3662,3.3712,3.3675,3.3813,3.3725,3.3763,3.3775,3.3725,3.3738,3.3725,3.3738
2834.8,3.3588,3.365,3.37,3.365,3.3712,3.365,3.3725,3.3687,3.38,3.3725,3.3763,3.3775,3.3738,3.375,3.3725,3.3738
2835,3.36,3.365,3.37,3.365,3.3712,3.3662,3.3712,3.3675,3.38,3.3712,3.3763,3.3775,3.3725,3.375,3.3725,3.375
2835.2,3.3588,3.365,3.3712,3.3662,3.3712,3.3662,3.3725,3.3662,3.3788,3.3725,3.3763,3.3788,3.3725,3.3725,3.3712,3.3763
2835.4,3.36,3.365,3.3712,3.3662,3.3712,3.3662,3.37,3.3675,3.3788,3.3725,3.3763,3.3775,3.3725,3.3725,3.3738,3.375
2835.6,3.3588,3.3675,3.3712,3.365,3.3712,3.3662,3.3725,3.3687,3.38,3.3725,3.3763,3.3775,3.3725,3.3725,3.3712,3.3738
2835.8,3.36,3.365,3.37,3.365,3.3712,3.3662,3.3712,3.37,3.3813,3.3725,3.3763,3.3763,3.3738,3.3725,3.3712,3.3738
2836,3.3588,3.365,3.37,3.365,3.3725,3.3662,3.3712,3.3675,3.38,3.3725,3.3763,3.3775,3.3725,3.3725,3.3738,3.375
2836.2,3.36,3.3662,3.37,3.365,3.3712,3.3662,3.3712,3.3675,3.38,3.3725,3.3763,3.3788,3.3738,3.3725,3.3725,3.375
2836.4,3.3588,3.3662,3.37,3.3662,3.3712,3.3662,3.3712,3.3662,3.3788,3.3725,3.3763,3.3788,3.3738,3.3725,3.3725,3.3763
2836.6,3.36,3.365,3.3687,3.365,3.3712,3.3662,3.3712,3.3675,3.38,3.3712,3.3763,3.3775,3.3738,3.3738,3.3712,3.3775
